"","D5444","D7394","D3913","D7378","D81","D95","D994","D8906","D6124","D3434","D1611","D5419","D1005","D3425","D2758","D1736","D9637","D1651","D6772","D907","D3197","D1114","D1359","D3827","D2088","D1595","D1688","D3918","D2906","D2373","D2851","D2508","D6088","D4907","D5680","D8095","D5887","D6295","D9646","D9719","D6383","D7709","D5122","D7779","D443","D348","D1466","D9164","D6993","D3981","D1949","D6511","D1327","D3829","D3114","D2005","D10122","D2179","D7452","D1382","D3731","D6516","D1636","D4216","D2394","D1778","D2006","D6042","D3657","D2654","D4275","D2846","D6497","D5925","D7469","D10074","D6376","D6724","D9951","D10119"
"Proteus_vulgaris",0,0.000827619311669018,0,0,0,0.0016130278885801,0,0,0.0396405919661734,0,0,0,0,0,0,0,0,0.00474559111986911,0.00052780336157961,0,0,0,0,0.0136656827375096,0,0.00374630052822837,0.00334351992403523,0,0,0,0,0,0,0.0243724104313917,0.0280243924311721,0,0,0.00304242663948766,0,0.0142409569923099,0.00834863917181499,0,0,0,0,0.000699613813175127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204978238143717,0,0,0,0,0,0,0.0693824957874913,0,0,0,0,0,0.00433331888893704
"Proteus_mirabilis",0,0.00165523862333804,0,0,0.0119267696344445,0.0016802373839376,0,0.00195947799506212,0.0396405919661734,0,0,0,0,0.00090349199656673,0,0,0,0.00384166900179881,0.00105560672315922,0.0173641257162702,0,0,0,0,0,0,0.00133740796961409,0,0,0.000844252330136431,0,0,0,5.74492531597089,23.4139439412509,0,0,0,0,0,0.00834863917181499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00125974729469268,0,0,0,0.00146643692488177,0.000478101744832318,0,0.000522296852639166,0,0,0,0,0.00204978238143717,0,0,0.00369017306911694,0,0,0,9.83249083159877,0,0,0,0.00698397178475399,0,0
"Serratia_proteamaculans",0,0,0,0.0026116252143709,0,3.36047476787521e-05,0,0,0,0,0,0,0,0.000301163998855577,0,0,0.00279142474318892,0,0.000131950840394902,0,0,0,0,0,0,0,0.00200611195442114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387596899224806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300634749277452,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serratia_rubidaea",0,0,0.00294160906015591,0,0,0.000907328187326306,0,0,0,0,0,0.00932777812325104,0,0,0,0,0,0,0,0,0,0.00434688111280157,0.00648340248962656,0,0,0,0.00869315180249159,0,0,0,0,0.0210039907582441,0,0.00696354583754048,0.000622764276248269,0,0.0231240605850387,0,0.0115460108532502,0,0.00834863917181499,0,0,0.000336038442797856,0,0.000349806906587564,0,0,0,0,0,0.134108180599017,0,0,0.00251949458938537,0,0,0,0.000733218462440884,0,0,0.000783445278958749,0,0,0.00334336342360415,0,0.0464617339792425,0,0.00140575798470535,0.00184508653455847,0,0,0.000147165735107563,0,0,0,0,0,0,0
"Serratia_liquefaciens",0,0,0,0.00174108347624727,0,0.000369652224466273,0,0,0,0,0,0,0,0.00210814799198904,0,0,0,0.000451961059035154,0.000791705042369415,0,0,0,0.0129668049792531,0,0,0,0.00401222390884227,0,0,0,0,0,0,0,0.000498211420998615,0.00255695619934031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00699692135460397,0,0,0.000956203489664636,0,0.000522296852639166,0,0.0649561545956479,0.00334336342360415,0,0.0409956476287434,0,0,0,0,0,0,0,0,0,0,0,0,0
"Serratia_plymuthica",0,0,0,0,0,0.000403256972145025,0,0.00195947799506212,0,0,0.000391271515042433,0.00932777812325104,0,0.000301163998855577,0,0,0.00279142474318892,0.000225980529517577,0.00158341008473883,0,0,0,0.00648340248962656,0,0,0,0.0307603833011241,0,0,0,0,0,0,0.00348177291877024,0.00112097569724688,0,0,0,0,0,0.00834863917181499,0,0,0,0,0.000349806906587564,0.173913043478261,0.00370589979246961,0,0,0,0,0,0,0,0,0,0,0.00146643692488177,0,0,0,0,0.032478077297824,0.00668672684720829,0,0.224109540370464,0,0,0,0,0,0,0,0,0.00266666666666667,0,0.00698397178475399,0,0
"Serratia_marcescens",0,0.000827619311669018,0,0.00174108347624727,0,0.00235233233751264,0,0,0,0,0.0035214436353819,0,0,0.00180698399313346,0.0401828318850771,0,0.00279142474318892,0.00271176635421092,0.00461827941382159,0,0,0.00434688111280157,0.0389004149377593,0.0382639116650268,0.0344827586206897,0.00374630052822837,6.21627224276629,0,0,0,0,0,0.00017687219215395,0.013927091675081,0.00722406560447992,0.00383543429901046,0,0,0,0,0,0,0,0.00235226909958499,0,0.0038478759724632,0,0.00370589979246961,0.00916800366720147,0,0.0142522215650365,0,0,0,0.00503898917877074,0.124649423496416,0.00699692135460397,0.0129198966408269,0.00146643692488177,0.0155383067070503,0.0352236703064459,0.00365607796847416,0,0,0.00668672684720829,0,41.3386445472372,0,0.00140575798470535,0.00184508653455847,0.132042253521127,0,0,0,0.0102322725877417,0.00533333333333333,0,0.013967943569508,0,0
"Serratia_fonticola",0,0.00124142896750353,0.00294160906015591,0.00348216695249454,0,0.000772909196611297,0,0,0,0.00616636862551643,0.00860797333093354,0.00310925937441701,0.0178890876565295,0.00376454998569471,0.0100457079712693,0,0.00837427422956677,0.000451961059035154,0.00197926260592354,0,0,0.00217344055640078,0,0,0,0.00749260105645675,0.0106992637569127,0,0,0,0.0983284169124877,0,0,0.0208906375126214,0.000498211420998615,0.00511391239868061,0,0,0,0,0,0.0193798449612403,0,0.0053766150847657,0,0.000349806906587564,0,0,0,0,0.0064134997042664,0,0,0.00554078014184397,0.00629873647346342,0,0.0139938427092079,0,0.00219965538732265,0.00693247530006861,0,0.00443952324743291,0.056232427366448,0,0.0100300902708124,0,0.0655930362059895,0,0.00421727395411606,0.00184508653455847,0.0220070422535211,0.0152648450618226,0.000294331470215127,0,0,0.00266666666666667,0,0,0,0.00433331888893704
"Enterobacteriaceae_bacterium_strain_FGI_57",0,0.00124142896750353,0.00294160906015591,0,0,3.36047476787521e-05,0,0,0,0,0,0,0,0.000301163998855577,0,0,0,0,0.000131950840394902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348177291877024,0.00747317131497922,0.00127847809967015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717152617248477,0,0.000783445278958749,0,0,0,0,0.00341630396906195,0,0.00140575798470535,0,0,0,0,0,0.0102322725877417,0,0,0,0,0
"Gibbsiella_quercinecans",0,0,0,0,0,0.000672094953575041,0,0,0,0,0.000391271515042433,0,0,0.000451745998283365,0,0,0,0.000225980529517577,0.000131950840394902,0,0,0,0,0.00546627309500383,0,0.00374630052822837,0.0207298235290184,0,0,0,0,0,0,0.013927091675081,0.00149463426299585,0,0,0,0,0,0,0,0,0.000336038442797856,0,0.00349806906587564,0,0,0,0,0,0,0,0,0,0,0,0,0.000733218462440884,0,0,0.000783445278958749,0,0,0,0,0.100439336690421,0,0.00281151596941071,0,0,0.0152648450618226,0,0,0,0,0,0,0,0
"Raoultella_ornithinolytica",0,0,0,0,0,3.36047476787521e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000131950840394902,0,0,0,0,0,0,0,0.00267481593922818,0,0,0,0,0,0,0,0.032010083799161,0,0,0,0,0,0,0,0.000994520193732534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301659125188537,0.0129819550824354,0,0,0.00369017306911694,0,0.0152648450618226,0,0.0297353553374963,0,0,0,0.00349198589237699,0,0
"Enterobacter_chengduensis",0,0,0,0,0,0.000436861719823777,0,0,0,0,0.00743415878580623,0.00310925937441701,0,0,0,0.0275659285123587,0.00279142474318892,0,0.000263901680789805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124552855249654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733218462440884,0.00191240697932927,0,0.00208918741055666,0,0,0,0,0,0,0.00140575798470535,0,0,0,0,0,0,0,0,0,0,0
"Enterobacter_hormaechei",0,0.000827619311669018,0,0.00174108347624727,0,0.000268837981430016,0,0.00391895599012423,0,0,0.00430398666546677,0,0,0.00105407399599452,0,0,0,0.00271176635421092,0.00158341008473883,0,0,0,0,0,0.0114942528735632,0,0.014042783680948,0,0,0,0,0,0,0,0.0836995187277673,0,0,0.00152121331974383,0.0115460108532502,0,0,0,0.000994520193732534,0.00504057664196784,0,0.00104942071976269,0,0,0,0,0.00213783323475547,0,0,0,0.00377924188407805,0,0,0.0129198966408269,0,0.00382481395865854,0.017611835153223,0.00417837482111333,0,0.0649561545956479,0.00668672684720829,0,0.0512445595359293,0,0,0,0,0,0,0,0.0102322725877417,0,0,0,0,0
"Enterobacter_cloacae",0,0,0,0.00174108347624727,0,0.0016130278885801,0,0,0.0132135306553911,0.00308318431275822,0.00860797333093354,0,0,0.00316222198798356,0.00502285398563464,0,0.00279142474318892,0.00180784423614061,0.00316682016947766,0.0173641257162702,0,0,0.0194502074688797,0,0.0114942528735632,0,0.00601833586326341,0,0,0.00028141744337881,0,0,0,0.013927091675081,0.0585398419673373,0.00255695619934031,0,0.00152121331974383,0,0,0.01669727834363,0,0.0059671211623952,0.00235226909958499,0.0182882223847842,0.000699613813175127,0.173913043478261,0.00370589979246961,0,0,0.00356305539125911,0,0,0,0.00755848376815611,0,0.0174923033865099,0,0,0.00645437355523629,0,0.00365607796847416,0,0.0649561545956479,0,0,0.0245973885772461,0,0.00281151596941071,0.00184508653455847,0.0440140845070423,0,0,0,0,0,0,0.010475957677131,0,0
"Citrobacter_rodentium",0,0.00124142896750353,0,0,0,0.000302442729108769,0,0,0,0,0,0,0,0.000451745998283365,0,0,0,0,0,0,0,0,0,0,0,0,0.000668703984807045,0,0,0,0,0,0,0,0.0193056925636963,0,0,0,0,0,0,0,0,0.000336038442797856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239050872416159,0,0,0,0,0,0,0.00136652158762478,0,0,0,0,0.0305296901236452,0,0,0,0,0,0,0,0
"Citrobacter_portucalensis",0,0,0.00294160906015591,0,0,0,0,0,0,0.00308318431275822,0,0,0,0,0,0,0,0,0.000131950840394902,0,0,0,0,0,0,0,0.0106992637569127,0,0,0,0,0,0,0,0.00261560996024273,0,0,0,0,0,0,0,0,0.000672076885595712,0,0,0,0.00741179958493922,0,0,0,0,0,0,0,0,0,0,0,0.000239050872416159,0,0,0,0,0,0,0.0662762969998019,0,0,0,0,0,0,0,0,0,0,0,0,0
"Citrobacter_koseri",0,0.000827619311669018,0,0,0,3.36047476787521e-05,0,0,0,0.00616636862551643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468092789364932,0,0,0,0,0,0,0,0.0307645552466645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00215145785174543,0,0,0,0,0,0,0.0286969533401204,0,0.00281151596941071,0,0,0,0,0,0,0,0,0,0,0
"Citrobacter_amalonaticus",0,0.000413809655834509,0,0,0,0,0,0.00195947799506212,0,0,0,0,0,0,0,0,0,0.000225980529517577,0.000131950840394902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00734861845972957,0,0,0,0,0,0,0,0,0,0,0.000699613813175127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068326079381239,0,0,0,0,0,0,0,0,0.00533333333333333,0,0,0,0
"Citrobacter_freundii",0,0.000827619311669018,0,0.00174108347624727,0,0.000940932935005057,0,0,0,0.00308318431275822,0,0,0.0178890876565295,0,0,0,0,0.000451961059035154,0,0.0347282514325404,0.00297964899734811,0,0.00648340248962656,0,0,0.00374630052822837,0.0073557438328775,0,0,0,0,0,0,0.013927091675081,0.0591626062435855,0,0,0.00152121331974383,0,0,0,0,0,0,0,0.000699613813175127,0.173913043478261,0,0,0,0,0,0,0,0,0.0311623558741041,0,0.00645994832041344,0,0.00310766134141007,0,0.000522296852639166,0,0,0,0,0.0300634749277452,0,0.00421727395411606,0,0,0,0,0.00991178511249876,0,0,0,0.010475957677131,0,0
"Kosakonia_radicincitans",0,0.000413809655834509,0,0.000870541738123634,0,0.000470466467502529,0,0,0,0,0,0,0,0,0,0,0,0.000225980529517577,0,0,0,0,0,0.00273313654750191,0,0,0,0,0,0,0,0,0,0,0.00747317131497922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enterobacter_lignolyticus",0,0,0,0,0,0.000403256972145025,0,0,0,0,0,0,0,0,0,0,0,0.00112990264758788,0,0,0,0,0,0,0,0,0.00133740796961409,0,0,0,0,0,0,0,0.0137008140774619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000712611078251822,0,0,0,0,0,0,0,0,0,0,0.000261148426319583,0,0.032478077297824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klebsiella_quasivariicola",0,0,0,0,0,3.36047476787521e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000668703984807045,0,0,0,0,0,0,0,0.12965952231489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00614934714431151,0,0,0,0,0,0,0,0,0,0,0,0,0
"Klebsiella_michiganensis",0,0,0,0,0,0.000537675962860033,0,0.00195947799506212,0,0,0,0.00310925937441701,0,0.000301163998855577,0,0,0,0,0.000263901680789805,0.0173641257162702,0,0.00217344055640078,0,0,0,0,0.00601833586326341,0,0,0,0,0,0,0.0208906375126214,0.19081497424247,0,0,0,0,0,0,0,0,0,0,0.000699613813175127,0,0,0,0,0,0,0.0597014925373134,0,0,0,0,0,0,0,0,0.000261148426319583,0,0,0,0,0.0286969533401204,0,0,0,0,0,0,0.0594707106749926,0,0,0,0.00349198589237699,0,0
"Klebsiella_variicola",0,0,0,0.00174108347624727,0,3.36047476787521e-05,0,0,0,0.00308318431275822,0.00273890060529703,0,0,0.000752909997138942,0,0,0,0.000451961059035154,0.00131950840394902,0,0,0,0,0,0.00574712643678161,0,0.0173863036049832,0.00103500382951417,0,0,0,0,0,0,1.41728693988581,0,0,0,0,0,0,0,0,0.00201623065678714,0,0.00349806906587564,0,0.00741179958493922,0,0,0.00356305539125911,0,0,0,0.00125974729469268,0,0,0,0.00293287384976354,0.00191240697932927,0,0.0015668905579175,0,0,0,0,0.0949732503399223,0,0,0,0,0,0,0,0,0.00266666666666667,0,0.00349198589237699,0,0
"Klebsiella_oxytoca",0,0.000827619311669018,0,0,0,0.000638490205896289,0,0,0,0,0.000782543030084867,0,0,0.00090349199656673,0.00502285398563464,0,0,0.00158186370662304,0.000791705042369415,0,0,0,0.00648340248962656,0,0.0114942528735632,0.00374630052822837,0.00200611195442114,0,0,0,0,0,0,0.00696354583754048,0.270155143036499,0.00127847809967015,0,0,0,0,0,0,0,0.000672076885595712,0,0,0,0,0,0.185185185185185,0.000712611078251822,0,0,0,0,0,0,0,0,0.00143430523449695,0,0.00339492954215458,0,0,0.0167168171180207,0,0.00751586873193629,0,0,0,0.0220070422535211,0,0,0,0,0.00266666666666667,0,0,0,0
"Klebsiella_aerogenes",0,0,0,0.00783487564311271,0,0.000806513944290049,0,0,0,0,0.0093905163610184,0.00621851874883403,0,0.00602327997711154,0.00502285398563464,0.00918864283745291,0,0.000451961059035154,0.00448632857342668,0,0.00297964899734811,0,0,0,0,0,0.00267481593922818,0.00207000765902834,0,0,0,0,0,0.0174088645938512,0.730627048894469,0.00255695619934031,0,0,0,0,0,0,0,0.00672076885595712,0,0,0,0,0,0,0.0128269994085328,0.0447027268663388,0,0,0.00125974729469268,0,0.00699692135460397,0,0.00293287384976354,0.00430291570349086,0,0.00678985908430916,0,0,0.00334336342360415,0,0.0184480414329345,0,0.00702878992352677,0,0,0,0,0,0,0.00266666666666667,0.139275766016713,0.010475957677131,0,0.00866663777787407
"Klebsiella_quasipneumoniae",0,0,0,0.000870541738123634,0.0119267696344445,6.72094953575041e-05,0,0.00195947799506212,0,0.00308318431275822,0.00156508606016973,0,0,0.000451745998283365,0,0,0,0.00067794158855273,0.000131950840394902,0,0.00297964899734811,0,0,0,0,0,0.00267481593922818,0,0,0,0,0,0,0.0104453187563107,1.44618320230373,0,0,0,0,0,0,0,0.0059671211623952,0.000672076885595712,0,0.000349806906587564,0,0,0,0,0.00142522215650364,0,0,0,0,0,0,0,0,0,0,0.000522296852639166,0,0,0.00668672684720829,0,0.0184480414329345,0,0,0,0.0220070422535211,0,0,0,0,0.016,0,0,0,0
"Klebsiella_pneumoniae",0,0.0045519062141796,0.0117664362406236,0.00522325042874181,0.00596338481722226,0.00225151809447639,0,0.0117568679703727,0,0.00616636862551643,0.0058690727256365,0.0124370374976681,0.035778175313059,0.00346338598683913,0.0251142699281732,0.0183772856749058,0.0139571237159446,0.00564951323793942,0.00567388613698081,0.0173641257162702,0.00893894699204434,0.0130406433384047,0.00648340248962656,0.00273313654750191,0.0172413793103448,0.0187315026411419,0.0514902068301425,0.00931503446562752,0.163576881134133,0.00112566977351524,0,0.0630119722747322,0.000530616576461849,0.059190139619094,44.3023296366046,0.00255695619934031,0.0346860908775581,0.00608485327897531,0,0.00712047849615494,0.05009183503089,0.0193798449612403,0.0845342164672654,0.00168019221398928,0.0365764447695684,0.00104942071976269,0.347826086956522,0.10005929439668,0,0.37037037037037,0.0163900547997919,0.0447027268663388,0.0597014925373134,0,0.00377924188407805,0.15581177937052,0.0139938427092079,0.0193798449612403,0.00733218462440884,0.0102791875138948,0.228953856991899,0.00496182010007208,0.0187441424554827,0.0649561545956479,0.023403543965229,0.0100553041729512,0.269204752762082,0.00390884571785952,0.0196806117858749,0.00922543267279235,0.19806338028169,0.0152648450618226,0.000735828675537817,0.039647140449995,0,0.00266666666666667,0,0.031427873031393,0,0.0216665944446852
"Escherichia_marmotae",0,0,0,0,0,0.000940932935005057,0,0,0,0,0,0,0,0,0,0,0,0.000451961059035154,0,0,0,0,0,0,0.00574712643678161,0.00374630052822837,0,0,0,0,0,0,0,0,0.0191811397084467,0,0,0,0,0,0.025045917515445,0,0,0,0,0,0,0,0,0,0,0.0447027268663388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220070422535211,0,0,0.00991178511249876,0,0,0,0,0,0
"Escherichia_albertii",0,0.000413809655834509,0,0,0,0.00184826112233136,0,0,0,0,0.00273890060529703,0,0,0,0,0,0,0.000225980529517577,0.00131950840394902,0,0.00297964899734811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303908966809155,0,0,0,0,0,0.01669727834363,0,0,0.00201623065678714,0,0,0,0,0,0,0.00142522215650364,0,0,0,0.00125974729469268,0,0,0.00645994832041344,0,0.00502006832073934,0,0.000783445278958749,0,0,0,0,0,0,0,0.00184508653455847,0,0,0,0,0,0,0,0.010475957677131,0,0
"Escherichia_fergusonii",0,0,0,0.00522325042874181,0.00596338481722226,0.000134418990715008,0,0,0,0.00308318431275822,0.00665161575572137,0,0,0.00527036997997259,0.0150685619569039,0,0,0.000225980529517577,0.00369462353105727,0,0,0,0,0,0,0.00374630052822837,0,0,0,0,0,0,0,0.00348177291877024,0.0498211420998615,0.00383543429901046,0,0,0,0,0.00834863917181499,0,0,0.00268830754238285,0,0,0,0,0,0,0.00356305539125911,0,0,0,0.00251949458938537,0,0.00349846067730199,0,0.00366609231220442,0.0040638648310747,0,0.0104459370527833,0,0,0,0,0,0,0.00281151596941071,0,0,0,0,0,0,0.0133333333333333,0,0.00349198589237699,0,0
"Escherichia_coli",0,0.00331047724667607,0.0147080453007795,0.0243751686674618,0,0.00779630146147048,0,0.0274326919308696,0.0264270613107822,0.0678300548806808,0.0223024763574187,0.0155462968720851,0.035778175313059,0.0167146019364845,0.0251142699281732,0.0275659285123587,0.0279142474318892,0.00723137694456246,0.0170216584109424,0,0.0119185959893925,0.0130406433384047,0.0194502074688797,0.00819940964250574,0.0172413793103448,0.00749260105645675,0.0260794554074748,0.00724502680659918,0.054525627044711,0.00112566977351524,0,0,0.00212246630584739,0.111416733400648,2.06458812861826,0.0102278247973612,0,0,0.0115460108532502,0.00712047849615494,0.951744865586909,0.0193798449612403,0.0636492923988822,0.0107532301695314,0,0.00979459338445178,0,0.133412392528906,0.0137520055008022,0,0.0171026658780437,0,0,0.0110815602836879,0.0125974729469268,0.0623247117482082,0.0209907640638119,0.00645994832041344,0.0183304615610221,0.0253393924761128,0.017611835153223,0.028204030042515,0,0.0649561545956479,0.0334336342360415,0.0100553041729512,0.101122597484234,0.00390884571785952,0.047795771479982,0.00184508653455847,0.286091549295775,0.0457945351854679,0.000588662940430254,0.307265338487462,0,0.08,0,0.0453958166009009,0,0.00866663777787407
"Bibersteinia_trehalosi",0,0.00165523862333804,0,0,0.0178901544516668,0.0246994895438828,0,0,0,0.0123327372510329,0,0.00310925937441701,0,0,0,0.00918864283745291,0.00279142474318892,0.0230500140107928,0.0051460827754012,0,0,0.00217344055640078,0.00648340248962656,0.00546627309500383,0,0.00749260105645675,0.00200611195442114,0,0,0,0,0,0,0.0208906375126214,0.00186829282874481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261148426319583,0,0,0.0100300902708124,0,0.00068326079381239,0,0,0.00184508653455847,0,0,0,0,0.0102322725877417,0,0,0.017459929461885,0,0
"Glaesserella_parasuis",0,0.00165523862333804,0,0,0,0.0303114824062344,0,0.0274326919308696,0.0396405919661734,0.0246654745020657,0.000391271515042433,0.0124370374976681,0,0,0,0,0.00558284948637785,0.025083838776451,0.0174175109321271,0.0520923771488106,0,0,0.0194502074688797,0.032797638570023,0,0.0262241036975986,0.0120366717265268,0,0,0,0,0.0210039907582441,0,0.0765990042129452,0.00224195139449377,0,0,0,0,0,0,0,0.0159123230997205,0.000336038442797856,0,0.00559691050540102,0,0.048176697302105,0.00458400183360073,0,0,0,0,0,0,0,0,0,0.00586574769952707,0,0,0.00287263268951541,0.0187441424554827,0,0.0300902708124373,0.0100553041729512,0.00409956476287434,0,0,0.00184508653455847,0,0.0152648450618226,0,0.0198235702249975,0,0,0,0.0453958166009009,0,0
"Pasteurella_multocida",0.046432440798638,0.0293804855642502,0.0705986174437417,0.000870541738123634,0.0417436937205558,0.0633785541221264,0,0.00587843398518635,0.0396405919661734,0.197323796016526,0.00273890060529703,0.118151856227847,0,0.00195756599256125,0,0.0643204998621704,0.00837427422956677,0.0659863146191324,0.0288972340464836,0,0.0119185959893925,0.0130406433384047,0.0518672199170125,0.0737946867825517,0,0.0412093058105121,0.171856924095411,0.00103500382951417,0,0,0,0,0.00123810534507765,0.212388148044985,0.00809593559122749,0,0.0115620302925194,0,0,0.0498433494730846,0.03339455668726,0.116279069767442,0.0497260096866267,0.000336038442797856,0,0.00524710359881345,0,0.0555884968870442,0.119184047673619,0,0.000712611078251822,0,0.0597014925373134,0,0,0.186974135244625,0.00699692135460397,0.00645994832041344,0.0513252923708619,0.00382481395865854,0,0.00992364020014415,0.0187441424554827,0.0649561545956479,0.0133734536944166,0.0301659125188537,0.040312386834931,0.00390884571785952,0.0126518218623482,0.0221410384147016,0,0.137383605556404,0,0.039647140449995,0.0102322725877417,0,0,0.0523797883856549,0,0.0173332755557481
"Mannheimia_haemolytica",0.0154774802662127,0.00165523862333804,0,0,0,0.0435517529916627,0,0,0.0264270613107822,0.00308318431275822,0.000391271515042433,0.0155462968720851,0,0,0,0,0.00558284948637785,0.0384166900179881,0.00989631302961769,0.0173641257162702,0.00297964899734811,0,0,0.0491964578550344,0,0.00749260105645675,0.00601833586326341,0,0,0,0,0.0630119722747322,0,0.0382995021064726,0.00199284568399446,0,0,0,0,0,0,0,0.00397808077493013,0,0,0.000349806906587564,0.173913043478261,0.0111176993774088,0.0137520055008022,0,0,0,0,0,0,0,0,0,0.00366609231220442,0.000239050872416159,0,0.000261148426319583,0.0749765698219307,0.032478077297824,0.0200601805416249,0,0.00751586873193629,0,0,0.00184508653455847,0,0.0152648450618226,0,0,0,0.00533333333333333,0,0.020951915354262,0,0.00866663777787407
"Mannheimia_varigena",0,0.00372428690251058,0,0.00174108347624727,0.00596338481722226,0.0388134835689586,0,0.00391895599012423,0,0.0154159215637911,0,0.0310925937441701,0,0,0,0.0183772856749058,0.00558284948637785,0.0366088457818474,0.0131950840394902,0,0,0.00869376222560313,0.0194502074688797,0.0245982289275172,0,0.0149852021129135,0.0314290872859311,0,0,0,0,0.0210039907582441,0.00017687219215395,0.0626719125378643,0.00411024422323857,0,0.0231240605850387,0,0,0.0213614354884648,0,0,0.00397808077493013,0,0,0.00209884143952538,0,0.0296471983397569,0.00916800366720147,0,0,0,0,0,0,0,0.00349846067730199,0,0.0139311507863768,0.000239050872416159,0,0.000783445278958749,0.0374882849109653,0,0.0167168171180207,0,0.012298694288623,0,0,0.00184508653455847,0,0.0305296901236452,0,0.0495589255624938,0,0.008,0,0.020951915354262,0,0.00433331888893704
"Actinobacillus_equuli",0,0.000413809655834509,0,0,0,0.0201292438595725,0,0,0,0.00616636862551643,0,0.0155462968720851,0,0,0,0,0.00558284948637785,0.0230500140107928,0.00422242689263688,0,0,0,0,0.0136656827375096,0,0.00749260105645675,0.00133740796961409,0,0,0,0,0,0,0.0278541833501619,0.00174373997349515,0,0,0,0,0,0,0,0,0,0.0182882223847842,0.000349806906587564,0,0.00741179958493922,0.00916800366720147,0,0,0,0,0,0,0,0.00349846067730199,0,0,0,0,0,0.0187441424554827,0.032478077297824,0,0,0,0,0,0.00184508653455847,0,0,0,0,0.0102322725877417,0,0,0.027935887139016,0,0
"Actinobacillus_pleuropneumoniae",0,0.000413809655834509,0,0,0,0.0208013388131475,0.140646976090014,0,0.0396405919661734,0,0,0.00310925937441701,0,0.000451745998283365,0,0,0,0.0212421697746522,0.00567388613698081,0,0,0,0,0.0109325461900077,0,0,0.0213985275138255,0,0,0,0,0,0,0.0348177291877024,0.00211739853924411,0,0,0,0,0,0,0,0,0,0,0.000699613813175127,0,0.00370589979246961,0,0,0,0,0,0,0,0,0.00349846067730199,0,0.00513252923708619,0.000478101744832318,0,0.000261148426319583,0.0374882849109653,0,0.0367769976596456,0.0301659125188537,0.012298694288623,0,0,0,0,0,0,0.00991178511249876,0,0,0,0.010475957677131,0,0
"Actinobacillus_suis",0,0.00165523862333804,0,0,0.047707078537778,0.0217086670004738,0,0.184190931535839,0.0132135306553911,0.0863291607572301,0,0.0186555562465021,0.0178890876565295,0.00210814799198904,0,0,0.00279142474318892,0.0171745202433358,0.00395852521184707,0,0,0,0.00648340248962656,0.0163988192850115,0,0.00749260105645675,0.00401222390884227,0,0,0,0,0,0,0.0208906375126214,0.00124552855249654,0,0,0.00152121331974383,0,0,0,0,0,0,0.0365764447695684,0.000349806906587564,0,0.144530091906315,0,0,0,0,0,0,0,0,0.010495382031906,0,0.000733218462440884,0.000239050872416159,0,0.0174969445634121,0,0,0,0,0.00204978238143717,0,0,0.00369017306911694,0,0,0,0,0.0102322725877417,0,0,0.020951915354262,0,0
