Metabolites,D1005,D10074,D10119,D10122,D1114,D1327,D1359,D1382,D1466,D1595,D1611,D1636,D1651,D1688,D1736,D1778,D1949,D2005,D2006,D2088,D2179,D2373,D2394,D2508,D2654,D2758,D2846,D2851,D2906,D3114,D3197,D3425,D3434,D348,D3657,D3731,D3827,D3829,D3913,D3918,D3981,D4216,D4275,D443,D4907,D5122,D5419,D5444,D5680,D5887,D5925,D6042,D6088,D6124,D6295,D6376,D6383,D6497,D6511,D6516,D6724,D6772,D6993,D7378,D7394,D7452,D7469,D7709,D7779,D8095,D81,D8906,D907,D9164,D95,D9637,D9646,D9719,D994,D9951
EX_fvsgluc_e_,1.0610266,11.8275715,14.0798693,10.1317347,5.2880192,18.9077378,15.8974391,0.1466636,0.5846737,32.5206855,14.9319593,7.6164867,11.9145426,24.1512701,1.8470099,4.1301093,33.8318026,66.2153933,11.4987275,38.9825587,61.5390455,1.1349312,5.4744465,8.6182792,11.6967156,3.3045396,6.4600846,10.2019531,52.4178741,18.4780647,0.555399,3.598375,13.6536348,11.3114722,4.5298565,35.2856399,31.8104932,10.6721192,6.5052413,34.4909912,1.5808694,1.8571482,15.3997813,31.7323048,57.0276308,2.1715098,2.4075262,3.4954484,8.9637565,0.4575754,32.0224586,14.1729522,6.5972626,1.7780036,20.7562661,24.1512701,18.0371214,7.3700793,57.7596123,29.0617978,23.6922826,3.9686841,11.8177357,15.2478528,47.6556678,31.7907028,13.3685335,16.7435129,7.8903876,6.0104174,3.6198788,27.0357932,40.1276196,31.676757,7.6340303,20.7562661,3.091299,4.8871272,68.3631412,9.2002281
EX_ocdcea_e_,0.59220386,1.39534183,2.0290624,3.92386127,1.35611268,24.41482814,22.46689701,5.54993959,11.07613728,38.19231595,21.3921541,8.36944952,28.86395446,18.33691173,0.01873763,2.26497794,52.63986,10.41333691,15.70828296,19.40405767,7.491932,32.90605978,3.78929794,7.78067084,4.15043497,12.39570674,18.82173066,36.37901154,12.43432241,35.45671626,11.69272011,5.35680025,0.9302881,5.77678927,18.61226667,22.8951749,29.43619423,13.26582249,31.44514961,18.67398837,39.10161575,2.09901813,10.26632777,2.94914884,9.16391794,9.10884775,11.26842744,7.12658962,8.80660736,14.06054195,12.24870431,10.51356738,0.70564116,6.60623443,12.72715243,23.37530941,2.21530443,12.04706255,46.68220176,6.78738161,10.45567837,12.12629583,23.31348432,11.82464128,51.89357352,32.40587516,20.43282001,18.19853132,28.35462322,7.03423298,7.24031614,14.96000582,45.4678545,7.71062341,3.75878971,5.28867031,1.51381749,14.97397674,7.96781775,13.26759465
EX_tpno_4glc_e_,20.29900467,18.96373898,13.2264537,16.28856073,3.11059135,4.49674817,20.03362686,7.31256114,4.53016626,0.95374225,0.87508585,0.63940909,6.88425643,2.78431525,3.05782872,39.0677181,1.25512814,41.27712826,18.46198404,27.97027226,28.16160023,36.90245969,34.4546822,11.8735707,38.84724562,9.42450695,39.00663925,18.66033947,54.80557814,23.13030183,19.58315865,30.61724706,0.03270316,4.79197008,24.58348248,12.09872287,20.65101749,9.67188086,6.12292545,14.65453063,53.53381481,11.56249944,7.97642913,22.72274654,4.63624315,25.62638317,31.16450267,1.44580314,8.27602069,1.71339408,44.15363918,35.49483747,17.58253366,17.94981968,20.29900467,27.97027226,17.08073049,3.59656205,28.50525839,13.77969469,27.30859656,3.63877146,10.614677,9.4564276,7.91075615,40.35708279,2.39487478,25.85043075,61.0991351,12.94580092,5.63341232,40.54371273,6.01867358,7.86959761,26.1054648,9.28498273,0.11428343,14.41601818,5.03512486,4.76438348
EX_stg_m4_e_,21.530719,4.903403,8.901938,6.829154,14.266108,8.104741,16.640983,3.488248,2.057824,31.505106,3.547268,9.935623,16.961563,7.89715,25.439472,36.180086,12.690166,7.078845,7.474694,25.630151,4.418956,35.463171,12.666572,22.997825,3.061832,25.715749,11.600218,5.87576,4.544395,7.385977,38.454899,1.062877,14.207837,5.165784,7.588556,32.561968,18.816056,11.05226,9.742745,15.312753,28.259178,6.00767,9.39307,13.176999,28.290248,4.781129,8.194036,12.356798,5.311022,7.204756,3.374626,29.309241,9.7868,28.726718,11.600218,15.312753,6.528119,12.574408,11.009327,32.161069,10.602905,4.170006,1.106775,23.142343,15.748743,18.176812,54.7081,4.756778,10.988415,9.139298,7.663831,6.50055,53.094472,12.636744,19.278231,15.720778,2.384498,16.434956,12.127004,3.061056
EX_aso4_e_,14.9087082,5.5626761,18.9595371,4.0702875,0.2361815,2.1305717,4.9805669,8.6945459,11.5640511,4.592028,10.9341225,11.2526895,25.7929434,18.0322152,20.2615836,14.0440733,63.4466458,4.5741851,15.9715782,10.6783519,16.0676664,43.455566,10.4675233,2.3901182,1.9708379,5.5729182,7.7964357,15.1434671,9.3556764,18.7466419,24.4056414,14.3838058,12.2571635,1.9944734,6.0206416,12.5907107,5.3570826,6.7348187,5.1040049,7.431784,0.6745578,9.5788671,31.067761,2.0654838,1.3507564,28.7850907,37.611427,1.5873963,10.1785121,11.3173155,46.1295552,1.6463014,14.1521416,23.0679419,10.1705591,6.9568301,25.654086,11.0688298,14.6596051,11.1994552,32.164835,10.149557,18.0689115,45.5843021,10.2173107,10.4465752,50.0195029,1.9183656,3.9953198,31.8969073,38.8133066,14.2562527,15.016492,14.0107822,4.6949143,20.4785327,1.417622,1.0787729,13.0664172,35.0517345
EX_6bhglzglc_e_,6.013229,3.2098143,5.2765937,12.2223461,4.2402778,9.0525509,15.0112478,7.5127404,10.437294,53.3787819,36.405753,9.4341941,9.9279426,51.3564841,4.6389233,26.1437923,19.4324214,3.1822631,30.3762521,18.1685407,38.4304945,13.4255644,19.6267318,7.0723043,19.8668961,23.2319265,16.1857297,12.0448687,25.116349,32.930226,21.9857553,16.3053658,0.3899576,4.8617885,10.5840645,9.9331769,11.7748234,6.7087676,4.1027466,2.3529843,6.6799818,4.3470576,23.1794513,2.1347175,6.448754,37.089242,42.113446,16.3548653,1.7739725,29.8819107,0.4573277,23.1762639,24.7438739,12.9828201,19.8668961,19.5445356,25.3483685,8.8030952,24.6681333,31.4463334,84.8965418,16.8451058,11.2360208,29.1988703,8.8301484,28.2227808,21.8881075,12.8939838,19.5445356,11.9636075,0.28328,8.0852348,22.4223074,11.9493332,30.3308404,11.6149265,1.7969362,19.7319402,9.6263844,23.863859
EX_efv_glc_e_,3.6051867,1.4636113,8.0543621,4.569232,31.3556434,8.1052875,10.0637492,25.6521757,0.3060069,45.5380175,15.5478546,3.9067592,3.5818231,10.3069029,2.073749,8.1263899,21.6744973,1.6453206,6.2849116,23.8878013,20.8332522,25.111323,58.243769,13.9673284,4.2880161,6.4316032,4.8963558,0.756394,51.9994511,6.6006069,4.4714252,5.0631302,1.4444422,11.2406513,11.2151141,50.5698458,6.2978568,5.3979132,7.5239679,10.453522,105.1821126,18.2417294,20.2029924,6.4273432,34.6185723,1.4084677,53.8870569,22.5652718,10.6099518,27.1737157,16.9089754,7.9080174,23.1838985,34.4436705,10.5190964,25.2115323,40.4895688,8.2221076,9.0208622,10.5190964,25.9644243,24.0430949,13.6218998,25.6365994,17.4727838,25.2115323,11.9172033,31.0865362,2.4003145,8.5271841,43.1636357,1.6537763,53.0796172,17.8997841,20.5534502,3.9735748,1.3901699,11.2803442,20.9947145,14.9974608
EX_salchs4_e_,16.6403965,11.0473708,18.0402403,11.5704239,7.9823637,2.0951847,29.0991471,15.8309364,0.4150569,60.0624811,8.0656192,3.4331084,15.3235285,23.3505454,19.0753423,24.7990195,4.8681088,32.6179962,1.9645907,5.7346544,35.2603163,17.6607413,55.4653501,2.815516,24.9415134,2.884942,4.2219376,20.031156,22.5495087,15.8129191,4.4304924,25.2089252,14.9907746,7.7425015,25.8570349,2.0390311,1.1987382,8.4241071,11.3349079,26.9510519,6.0030164,11.2668897,14.2600798,2.7527884,1.6084059,20.6771133,10.4971665,21.4662324,20.3713753,3.9471396,8.7104517,35.9938524,4.7072823,13.2018876,10.738555,11.1498966,3.6898413,3.8909525,23.8623793,11.2185906,1.8741809,10.9537226,8.9282731,14.1296422,42.6938636,6.3169986,3.69294,3.5065825,3.1999687,19.3803587,3.089343,26.007214,1.668686,7.378043,4.8538106,0.2134545,3.0529792,15.1399652,33.0695497,11.0228864
EX_alahis_e_,17.3839878,4.5289496,6.2178222,1.3912297,4.4347618,14.2988199,11.3709728,31.0031326,12.488452,19.8248252,6.9024769,1.8434075,22.3319908,1.2882615,14.002092,3.2871216,23.0500609,34.1184687,22.8335784,4.4165806,20.371138,12.6734083,49.0118857,15.0589849,9.1372043,1.0789159,27.6971225,3.6037732,17.0436994,1.2822692,18.8687964,0.8242823,4.383113,12.4000125,45.2597908,29.1287936,1.2788816,14.096437,0.3148402,24.6839388,18.7073268,2.9704997,9.0084996,17.9261799,68.0269189,29.2316678,10.8920269,19.3896839,1.2300512,5.7131282,11.5726245,4.0485866,17.4920991,3.0127866,14.5556586,10.5120044,8.3579536,18.7937446,23.7791916,11.7554658,12.0616664,10.5454586,28.6311306,15.9564872,7.9797696,9.406142,4.7629022,34.1991828,29.551197,10.9403411,13.9096749,15.6287237,53.1095995,1.260848,4.7046847,6.8189588,1.1557341,28.4958601,38.0042309,22.4853082
EX_acnam_e_,10.0620175,6.1911081,1.2180817,1.105758,20.4858534,22.3604419,14.8659004,0.2232214,2.3498332,17.0787828,2.1451096,9.186677,12.1852784,23.219376,25.295912,51.4167012,0.3818346,31.3115167,4.1254309,6.1117045,19.2031351,9.6724052,19.0514893,12.8294841,10.5275449,0.659334,88.2748061,22.757439,43.7957737,7.3250841,19.9305594,25.2211507,14.1749815,4.7789097,6.3870465,24.945311,51.8968737,8.8664877,0.7397235,1.4313233,7.7687392,12.9229901,21.3823348,3.0430857,19.2260473,9.8147437,27.4596787,24.251564,0.6926153,10.6509198,27.9579385,3.4268519,1.8005593,46.6647537,14.4198005,36.6237709,28.4713516,13.7412075,18.1216343,9.0365236,41.0750675,16.0669039,18.5600192,23.9772422,69.9010469,25.3210979,1.2509999,0.8955826,24.9261664,20.3249191,6.402315,9.5025269,14.6316839,44.9077538,1.8685785,1.3481617,0.1646926,1.4000292,1.4291845,22.6068388
EX_malthp_e_,1.2982391,4.0147204,22.8858826,8.9301156,2.7159422,6.6997923,22.2663386,5.5509421,0.4277755,6.1492854,14.3918266,1.2520687,18.9166057,32.7934008,10.9108222,5.8138043,20.5799917,17.9627073,7.6499562,12.5015029,35.5465062,31.1274161,6.9900183,18.1655016,3.3156132,1.7654925,4.9649162,3.0148693,4.0982632,6.7016122,47.6297823,19.8104497,10.7955326,9.590452,3.7094466,19.5668993,4.1709969,5.216394,6.9558731,8.0949959,26.7935224,3.5650017,40.4956738,18.1739612,6.0677469,15.4348768,21.0656573,20.1530592,1.8298736,2.413832,27.6345412,3.6154299,19.2519887,26.3032409,16.0400431,54.2016346,46.6220874,9.1669102,9.2043051,6.3913059,13.0450755,5.0654571,14.2250716,12.6149583,14.8341741,2.3999903,0.3732234,8.2921581,7.1591663,6.9235947,3.5033194,24.5926208,47.7074768,5.6929014,48.4519,3.9205816,1.7329755,2.4452673,6.5497596,22.9039846
EX_butso3_e_,51.1475314,17.134466,6.985908,2.9707234,7.6064184,11.8258644,1.8325395,3.1419944,6.3668457,51.7707986,5.3302714,7.1496035,4.3494457,27.0662389,7.4111108,21.2982581,5.6677291,10.5987435,6.5569571,1.4719409,17.8779025,32.6867205,11.9225097,6.0516519,46.5519246,0.4631423,13.6398684,26.9919759,16.4929178,19.9355067,8.236296,15.9675271,21.3151933,4.3195466,1.0253941,41.4406298,18.3698858,36.5764981,14.6934708,10.2475762,20.4388154,20.0195967,31.14293,28.2020673,31.6750712,19.881578,13.4521231,21.2196905,6.035181,3.7416444,61.463496,34.8268641,23.167387,15.7079752,8.2440301,4.5694339,53.6578103,16.9131085,22.3301489,5.4888982,0.9057453,5.7230025,9.0979927,7.9760509,47.8151286,15.887295,13.9202377,3.0934293,71.0922788,25.2919125,17.572541,32.494298,33.6540136,5.7648756,12.9679448,8.0965296,1.3274098,17.531541,31.4538844,21.3384683
EX_amntd_m6_e_,10.7951603,23.8227635,16.0888165,5.8245421,1.3266562,26.1345672,22.122447,16.5397269,0.7660291,3.4138832,0.9659598,19.4490035,10.4054733,2.4225189,9.5772852,12.8107562,12.9797065,20.8328165,1.9793292,13.8593324,18.3527531,1.1983037,17.1859082,2.7623333,27.9770295,16.3346411,5.7313164,28.9350306,47.3481027,15.0341941,10.9379421,15.3107353,6.1576596,10.0101689,39.379072,9.029358,16.8230034,30.1000301,6.5201984,13.8983066,25.2114077,7.3020378,22.0015485,20.8585202,21.6798651,7.319915,30.8024596,27.4257315,12.1434257,23.7599666,49.9335152,1.045866,9.5589912,22.9034626,16.3346411,16.5397269,5.4978569,1.2292005,12.2716472,23.1301464,31.5527966,9.4455246,26.7635514,32.2688561,0.5160612,6.5377368,0.5902815,36.318854,13.2950759,6.6696765,6.6381514,12.3402663,8.7346333,7.088176,7.2946625,7.8449026,0.1149226,7.1292271,11.8011071,16.3361075
EX_rpn_oh_e_,10.0691158,9.7530447,24.8360292,17.7673637,0.6540466,10.4008556,31.0703947,5.5084826,21.3260615,0.249179,14.1890912,7.2099305,25.3125272,11.4689284,2.1452329,25.4729898,24.833389,42.7413048,38.7803167,30.1931233,11.6663138,11.7154304,12.9039563,9.3018579,1.8573338,25.5613048,33.3892566,12.9296571,57.9613145,6.9938192,2.3118822,38.3481846,9.7343739,4.8284697,26.106875,49.8247189,23.8721724,15.5275732,12.5450369,21.1383091,25.9794865,13.7781813,7.5179985,13.2329073,43.0498599,9.8148918,13.2743449,3.405882,11.4146752,12.7659124,54.0350212,7.74948,2.9773789,31.3137058,21.3260615,21.1383091,7.9194867,19.5976631,14.8103485,10.9847177,36.5879269,0.9910751,1.6146669,6.9350798,35.9571512,16.8201033,33.8598939,45.2255675,24.8573695,21.2990907,8.9203485,10.614132,8.4819057,3.1925404,5.6171209,9.9646052,1.4844376,32.1211816,4.5307751,10.9409215
EX_chol_e_,8.7539441,15.1627324,9.0534626,4.6209416,3.7006383,16.482575,6.5226361,37.0130916,6.0433805,11.123013,23.987438,0.2890253,21.0974564,55.6779432,76.8381955,50.8129631,36.0951078,40.6503436,16.4541316,13.4107313,38.4973207,11.6270176,8.9369229,7.8011726,18.3156163,0.441626,21.4191692,29.4122269,44.1178508,31.9021658,12.8588405,1.9118162,1.0981962,14.2687176,8.1539214,28.3578895,2.4137106,8.7547571,18.3667554,7.2506265,27.7966423,7.524887,27.9377905,5.3288155,24.8753247,25.8746342,3.0061836,9.8453185,17.8940648,13.0507695,37.3788945,19.0645345,15.2319138,39.4696556,2.7689157,39.3815817,43.7681079,4.4868027,2.1795036,8.715118,2.7307662,13.9264785,5.4774055,10.9536606,21.8494904,0.189266,14.6973153,32.1265168,43.9094116,4.3005285,5.0525368,26.3831942,77.3885973,1.3979503,37.2051115,4.1190642,1.7884469,28.3514029,32.5047182,34.0418136
EX_gbbtn_e_,14.4316456,27.9225145,5.7778473,14.9048537,17.8338903,10.6486905,31.3869914,16.7951576,5.2135971,20.5365715,1.1016171,7.1785465,1.329302,2.3866351,2.6372455,26.4495429,27.1498203,12.0511788,2.4874484,18.5814404,13.7673818,7.2474038,0.5401996,1.0364311,23.3709265,10.1243903,19.5225368,31.499846,43.4966966,10.8296647,15.1009302,6.1830981,1.8674533,8.9907399,26.8661743,7.7808987,31.072438,2.4288031,11.9451293,19.1273826,3.8876837,9.5461364,8.8693396,6.9184465,42.2752265,41.5567403,7.6495016,4.3254476,5.6120211,3.2940103,56.6067625,30.053904,0.7470668,19.6924453,13.3096955,7.5995363,5.9160852,7.9126342,31.2809625,22.3742835,59.2367665,3.7212385,3.2484767,33.3560909,1.7640721,0.8202226,1.1137872,17.1557756,4.8412348,4.9267553,3.2338042,8.2938711,73.3916574,20.5707939,0.6290776,10.9432287,2.53833,54.6755826,3.8886522,23.1210782
EX_no_e_,1.9855738,16.2547652,10.5836863,4.7582579,12.9714288,43.3954958,16.6780125,5.9239575,8.6238681,34.6224059,11.2326359,6.8889191,28.4414541,29.8644499,5.7283486,6.0194638,11.9600057,0.9134782,9.0904126,22.2988762,42.5808845,17.0939193,19.1275468,0.7962178,6.0623716,4.7540598,21.1644521,14.1989203,6.698457,6.2347489,9.064263,18.008645,2.3994714,5.8711981,4.1909025,33.9277531,12.5920208,5.5399446,5.2062121,26.6300375,57.7463993,8.3013362,2.8219589,6.4216821,14.7451651,2.8646974,18.5930568,45.0912138,6.4789011,19.3213303,4.8075219,3.1562883,0.9125004,46.4307971,13.9026528,36.6844005,36.1063238,3.4114032,11.5949785,35.8077822,24.2895035,10.0874576,14.2615588,10.3173751,37.7251146,25.0785741,25.1077438,28.8785575,10.3748272,0.9576276,25.9352921,0.7646212,36.7254362,9.5833917,3.7236565,23.5098544,3.2208194,5.1567421,41.3306188,7.1998929
EX_acald_e_,2.05624,25.5568905,3.4589667,24.3088596,9.7534696,5.0951424,4.7584858,14.810444,5.0298304,10.3218228,28.5531612,1.9412751,21.7002943,31.3730624,23.4061036,21.2838977,17.9661479,32.4375139,4.8776517,12.9942968,99.092781,13.9585376,19.2664476,10.8516341,10.5313604,1.9565274,9.6842099,7.9984648,6.6735759,12.2562774,15.1030289,10.8691539,6.4256089,1.0410722,15.5951668,8.9277373,12.9405071,3.6625611,5.7407642,15.977791,6.2964358,10.8400074,24.6165255,1.0732814,4.0562226,1.9961714,21.923454,3.5344232,0.6950476,1.8378281,56.4126839,15.8547751,7.7876316,24.5383173,0.2274274,7.9063094,7.6689265,8.2004974,16.52,37.3171759,30.0046813,11.2778962,20.6112378,20.5121664,28.0263588,33.4555905,8.152516,8.2438828,46.1099107,22.3724995,19.9801081,5.8450027,31.3030153,25.3460796,33.6986946,19.848418,4.62949,40.1138525,28.2250394,2.8758513
EX_glygn4_e_,11.00139806,1.87178454,10.64581023,9.11530205,16.55514441,12.70977805,15.52709673,7.07926947,18.16083046,29.27551192,9.91280513,0.39688912,26.52727578,3.99465398,5.00111778,31.24762177,9.99095623,35.07383835,15.08202795,6.91391565,27.5311942,22.54733851,28.44207067,14.72311618,14.23374341,6.1756978,39.64913428,33.98164893,13.3357658,2.48157814,9.34732487,7.75631813,7.882904,20.09606924,14.83254199,39.70753408,10.05696906,16.75197321,21.22237143,5.24540652,25.27122312,18.15251649,12.10198663,4.19814019,29.1529986,19.6175199,11.32939901,0.086928,7.92248202,1.03284577,27.20237281,3.0429647,3.79011393,19.13348531,38.76697952,20.00084856,23.32268371,7.02125486,23.04824624,25.71956961,29.48549442,7.67363412,31.99554371,7.25739982,7.06237674,41.61439049,25.91180457,12.48597648,38.41900387,19.96878169,26.21026728,9.96954527,42.79768735,28.28269218,0.09408548,18.50529755,2.5307689,0.80633225,27.3412793,31.87854204
EX_etha_e_,13.5399883,3.4589004,10.0024293,14.0908074,4.6757208,6.1695292,1.4850036,26.8552247,4.7876869,7.9718725,26.8878366,0.537633,12.0596435,62.278485,5.2462339,40.0975277,40.6494316,62.3046759,19.5710769,19.3825332,34.2822745,17.0839351,12.495659,16.7688954,1.450408,35.9379421,19.4558859,2.8411662,59.7633193,0.630792,2.3907555,12.0320849,7.3813509,0.2758538,15.9038215,10.7942842,20.8115889,5.2483513,3.7663021,14.7463616,23.6638345,6.4783602,8.9231448,2.9845717,7.6091465,3.6613641,4.2570232,12.7745909,11.4807322,3.3877917,13.0393009,29.3942604,2.5453025,2.9076818,2.9084575,49.5539028,51.1153265,12.2201357,4.1135428,23.7394896,10.8605644,5.3373899,1.8602629,22.168721,25.4883753,32.5816723,22.325792,9.2930357,43.2558526,8.2009065,17.7122069,8.2712981,35.0273374,18.9680845,4.6850264,10.2823987,0.838258,11.900848,6.0431714,32.4423936
EX_tpno_1glc_4g_e_,15.0036685,25.6532616,33.7277065,5.3526905,4.1461738,18.002938,10.6344545,14.2757277,0.5202039,8.2578723,22.6767098,11.208999,5.2380817,6.6348576,23.4941798,25.5716941,26.5206194,21.3171329,31.5897763,22.6507124,11.2634807,21.1445705,42.2785981,2.5729158,9.5541388,6.6173718,34.8241506,8.0825728,39.2584474,7.0940223,21.2632801,9.2485298,3.5474202,9.0503374,14.5008133,31.4937559,17.7186636,2.2642009,8.0387151,15.9972317,36.2047093,2.6206486,16.5947729,28.4109366,3.9168334,31.4696851,3.9625003,13.3672159,4.6598649,5.5426834,15.3200421,33.4857782,0.2672852,35.1093371,15.3200421,27.9184904,35.222317,0.274179,19.7282597,4.9060774,14.7157495,21.8017364,23.5772097,19.0414448,10.1352243,12.5008643,7.448938,6.2262253,19.3342176,5.7444725,27.9888395,16.9850601,27.9184904,15.5825225,11.8821258,2.1626037,0.2267526,32.1773432,61.9215334,38.6840441
EX_digoxin_e_,26.2362526,10.9667207,6.8496781,28.7721645,28.9621434,16.1250876,5.8570144,7.0299482,10.3792122,38.8473266,15.1946121,1.5749771,46.022619,18.6070279,29.0747378,48.4263312,16.4213416,38.1243356,1.487325,12.7844084,48.2935744,11.1951799,53.6836629,34.0733215,30.5074286,8.85655,14.1431109,23.6764066,71.311007,8.0931443,3.8682244,29.4308688,5.8111624,6.1049884,0.491498,17.1723392,23.5974616,0.6075663,24.4390692,20.4887847,0.4258944,13.1330731,28.4259321,1.5344705,11.8406978,36.9849223,24.0329369,14.5844491,22.6137809,6.5007812,9.4777938,0.1878129,2.1053401,9.4253419,11.8406978,18.6070279,50.9176451,11.2717602,29.8239355,5.8023156,3.3660684,22.1109735,7.0867297,13.7727017,9.8566142,27.392462,0.3558661,29.5098389,28.9066994,0.8664099,0.9717807,11.1530362,50.2057428,28.83472,10.2434501,10.0991236,1.6640165,13.2767211,0.3465389,10.1583713
EX_4hbald_e_,6.4435024,12.5851453,6.9498785,6.1577493,13.3734352,1.7491844,17.9316601,30.7983666,4.0015029,2.3236074,26.9677235,2.0085537,5.5465304,0.9225564,8.6250878,47.7522489,57.4647407,15.0258621,12.3808584,20.618221,4.0148825,17.2649264,15.939805,14.2020729,20.3788135,8.0411627,4.2239308,26.7386443,34.8922703,37.1164018,6.6409624,4.6099612,0.5354299,1.463054,33.4967755,57.5059308,28.2846604,10.2730158,4.3826574,16.4459905,5.0728046,11.533699,1.8772498,30.2145954,0.7828322,34.4670676,50.9915439,14.7183249,2.4697781,10.660186,36.7574817,1.6705185,7.0584138,4.014278,7.6486259,24.7684055,9.8177181,4.9812506,10.617139,6.1670277,8.8496818,14.7183249,23.4429598,8.5238266,34.9518623,15.2349295,24.7684055,19.3652726,27.8510129,10.1613285,26.6441028,27.2071315,17.0672569,11.020617,11.7020368,6.9715815,2.0215534,20.2795141,15.4262115,25.6290123
EX_simvgluc_e_,5.9391054,10.17847265,5.06963654,2.82421367,22.64730722,30.16859142,3.87605805,17.71699397,0.59784095,22.41768857,15.09253111,9.82679217,29.11087074,14.6835818,22.74627863,2.56514125,39.22962257,45.67842704,12.91567888,15.76447356,42.41998203,4.41125268,9.83589756,0.92668761,33.309536,5.10488606,18.50971663,24.3857456,5.83180411,2.09159687,18.77747975,1.34901816,7.83461583,11.13567734,48.70003583,0.11417649,32.0142008,4.42831942,2.406524,4.08740385,22.87319987,23.06863165,16.94919568,1.92086813,24.20276976,36.68013817,13.05674679,16.9667275,10.49424694,20.87273771,11.21379493,15.41826297,6.92068053,17.14574113,12.97993335,30.16859142,40.82966223,5.26857086,9.10921065,32.84878786,14.12933206,22.81785648,20.8884091,26.01009068,17.56559465,34.51404766,12.97993335,6.06263297,4.18807208,15.79945717,11.342529,9.16757289,22.3401932,16.6077439,7.9001922,3.54867841,0.04857881,0.51870148,40.61360831,43.1559454
